Type,pi,Machine,Part,Card_ID,User_ID,Time,Date
LOG_ON,counter01,102,4002345A,294138555920,Test3,09:42:57,2021-03-02
SHOT,counter01,102,4002345A,294138555920,Test3,09:42:58,2021-03-02
SHOT,counter01,102,4002345A,294138555920,Test3,09:42:59,2021-03-02
LOG_OFF,counter01,102,4002345A,294138555920,Test3,09:43:10,2021-03-02
