Type,pi,Machine,Part,User_ID,Time,Date
LOG_ON,3,41,1104,494,08:04:23,2021-10-26
SHOT,3,41,1104,494,08:06:06,2021-10-26
SHOT,3,41,1104,494,08:06:15,2021-10-26
SHOT,3,41,1104,494,08:06:20,2021-10-26
SHOT,3,41,1104,494,08:06:35,2021-10-26
SHOT,3,41,1104,494,08:07:06,2021-10-26
LOG_OFF,3,41,1104,494,08:07:24,2021-10-26
LOG_ON,3,41,1104,534,08:32:04,2021-10-26
SHOT,3,41,1104,534,08:32:20,2021-10-26
SHOT,3,41,1104,534,08:32:23,2021-10-26
SHOT,3,41,1104,534,08:32:34,2021-10-26
SHOT,3,41,1104,534,08:33:13,2021-10-26
SHOT,3,41,1104,534,08:33:17,2021-10-26
SHOT,3,41,1104,534,08:33:25,2021-10-26
SHOT,3,41,1104,534,08:33:35,2021-10-26
SHOT,3,41,1104,534,08:33:40,2021-10-26
SHOT,3,41,1104,534,08:33:48,2021-10-26
SHOT,3,41,1104,534,08:33:52,2021-10-26
SHOT,3,41,1104,534,08:33:56,2021-10-26
SHOT,3,41,1104,534,08:34:13,2021-10-26
SHOT,3,41,1104,534,08:34:18,2021-10-26
SHOT,3,41,1104,534,08:34:22,2021-10-26
SHOT,3,41,1104,534,08:34:29,2021-10-26
SHOT,3,41,1104,534,08:34:34,2021-10-26
SHOT,3,41,1104,534,08:34:39,2021-10-26
SHOT,3,41,1104,534,08:34:45,2021-10-26
SHOT,3,41,1104,534,08:34:49,2021-10-26
SHOT,3,41,1104,534,08:34:53,2021-10-26
SHOT,3,41,1104,534,08:34:59,2021-10-26
SHOT,3,41,1104,534,08:35:03,2021-10-26
SHOT,3,41,1104,534,08:35:12,2021-10-26
SHOT,3,41,1104,534,08:35:16,2021-10-26
SHOT,3,41,1104,534,08:35:22,2021-10-26
SHOT,3,41,1104,534,08:35:26,2021-10-26
SHOT,3,41,1104,534,08:35:30,2021-10-26
SHOT,3,41,1104,534,08:35:35,2021-10-26
SHOT,3,41,1104,534,08:35:39,2021-10-26
SHOT,3,41,1104,534,08:35:44,2021-10-26
SHOT,3,41,1104,534,08:35:48,2021-10-26
SHOT,3,41,1104,534,08:36:28,2021-10-26
SHOT,3,41,1104,534,08:36:35,2021-10-26
SHOT,3,41,1104,534,08:36:39,2021-10-26
SHOT,3,41,1104,534,08:36:43,2021-10-26
SHOT,3,41,1104,534,08:36:48,2021-10-26
SHOT,3,41,1104,534,08:36:52,2021-10-26
SHOT,3,41,1104,534,08:37:05,2021-10-26
SHOT,3,41,1104,534,08:37:10,2021-10-26
SHOT,3,41,1104,534,08:37:14,2021-10-26
SHOT,3,41,1104,534,08:37:19,2021-10-26
SHOT,3,41,1104,534,08:37:23,2021-10-26
SHOT,3,41,1104,534,08:37:33,2021-10-26
SHOT,3,41,1104,534,08:37:36,2021-10-26
SHOT,3,41,1104,534,08:37:41,2021-10-26
SHOT,3,41,1104,534,08:40:34,2021-10-26
SHOT,3,41,1104,534,08:40:39,2021-10-26
SHOT,3,41,1104,534,08:40:44,2021-10-26
SHOT,3,41,1104,534,08:40:51,2021-10-26
SHOT,3,41,1104,534,08:40:56,2021-10-26
SHOT,3,41,1104,534,08:41:00,2021-10-26
SHOT,3,41,1104,534,08:41:03,2021-10-26
SHOT,3,41,1104,534,08:41:09,2021-10-26
SHOT,3,41,1104,534,08:41:13,2021-10-26
SHOT,3,41,1104,534,08:41:16,2021-10-26
SHOT,3,41,1104,534,08:41:22,2021-10-26
SHOT,3,41,1104,534,08:41:26,2021-10-26
SHOT,3,41,1104,534,08:41:30,2021-10-26
SHOT,3,41,1104,534,08:41:35,2021-10-26
SHOT,3,41,1104,534,08:41:39,2021-10-26
SHOT,3,41,1104,534,08:41:45,2021-10-26
SHOT,3,41,1104,534,08:41:50,2021-10-26
SHOT,3,41,1104,534,08:41:54,2021-10-26
SHOT,3,41,1104,534,08:41:57,2021-10-26
SHOT,3,41,1104,534,08:42:04,2021-10-26
SHOT,3,41,1104,534,08:42:08,2021-10-26
SHOT,3,41,1104,534,08:42:11,2021-10-26
SHOT,3,41,1104,534,08:42:19,2021-10-26
SHOT,3,41,1104,534,08:42:27,2021-10-26
SHOT,3,41,1104,534,08:42:31,2021-10-26
SHOT,3,41,1104,534,08:42:35,2021-10-26
SHOT,3,41,1104,534,08:42:39,2021-10-26
SHOT,3,41,1104,534,08:42:43,2021-10-26
SHOT,3,41,1104,534,08:42:48,2021-10-26
SHOT,3,41,1104,534,08:42:52,2021-10-26
SHOT,3,41,1104,534,08:42:56,2021-10-26
SHOT,3,41,1104,534,08:43:01,2021-10-26
SHOT,3,41,1104,534,08:43:05,2021-10-26
SHOT,3,41,1104,534,08:43:24,2021-10-26
SHOT,3,41,1104,534,08:43:30,2021-10-26
SHOT,3,41,1104,534,08:43:37,2021-10-26
SHOT,3,41,1104,534,08:43:46,2021-10-26
SHOT,3,41,1104,534,08:43:50,2021-10-26
SHOT,3,41,1104,534,08:43:54,2021-10-26
SHOT,3,41,1104,534,08:43:57,2021-10-26
SHOT,3,41,1104,534,08:44:02,2021-10-26
SHOT,3,41,1104,534,08:44:06,2021-10-26
SHOT,3,41,1104,534,08:44:15,2021-10-26
SHOT,3,41,1104,534,08:44:19,2021-10-26
SHOT,3,41,1104,534,08:44:23,2021-10-26
SHOT,3,41,1104,534,08:44:28,2021-10-26
SHOT,3,41,1104,534,08:44:31,2021-10-26
SHOT,3,41,1104,534,08:44:36,2021-10-26
SHOT,3,41,1104,534,08:44:41,2021-10-26
SHOT,3,41,1104,534,08:44:47,2021-10-26
SHOT,3,41,1104,534,08:44:50,2021-10-26
SHOT,3,41,1104,534,08:44:53,2021-10-26
SHOT,3,41,1104,534,08:45:04,2021-10-26
SHOT,3,41,1104,534,08:45:07,2021-10-26
SHOT,3,41,1104,534,08:45:13,2021-10-26
SHOT,3,41,1104,534,08:45:17,2021-10-26
SHOT,3,41,1104,534,08:45:24,2021-10-26
SHOT,3,41,1104,534,08:45:30,2021-10-26
SHOT,3,41,1104,534,08:45:34,2021-10-26
SHOT,3,41,1104,534,08:45:40,2021-10-26
SHOT,3,41,1104,534,08:45:45,2021-10-26
SHOT,3,41,1104,534,08:45:49,2021-10-26
SHOT,3,41,1104,534,08:45:53,2021-10-26
SHOT,3,41,1104,534,08:46:12,2021-10-26
SHOT,3,41,1104,534,08:46:16,2021-10-26
SHOT,3,41,1104,534,08:46:20,2021-10-26
SHOT,3,41,1104,534,08:46:24,2021-10-26
SHOT,3,41,1104,534,08:46:36,2021-10-26
SHOT,3,41,1104,534,08:46:39,2021-10-26
SHOT,3,41,1104,534,08:46:42,2021-10-26
SHOT,3,41,1104,534,08:46:46,2021-10-26
SHOT,3,41,1104,534,08:46:50,2021-10-26
SHOT,3,41,1104,534,08:46:57,2021-10-26
SHOT,3,41,1104,534,08:47:05,2021-10-26
SHOT,3,41,1104,534,08:47:10,2021-10-26
SHOT,3,41,1104,534,08:47:14,2021-10-26
SHOT,3,41,1104,534,08:47:21,2021-10-26
SHOT,3,41,1104,534,08:47:25,2021-10-26
SHOT,3,41,1104,534,08:47:29,2021-10-26
SHOT,3,41,1104,534,08:47:37,2021-10-26
SHOT,3,41,1104,534,08:47:43,2021-10-26
SHOT,3,41,1104,534,08:47:47,2021-10-26
SHOT,3,41,1104,534,08:47:51,2021-10-26
SHOT,3,41,1104,534,08:47:56,2021-10-26
SHOT,3,41,1104,534,08:48:00,2021-10-26
SHOT,3,41,1104,534,08:48:04,2021-10-26
SHOT,3,41,1104,534,08:48:10,2021-10-26
SHOT,3,41,1104,534,08:48:13,2021-10-26
SHOT,3,41,1104,534,08:48:17,2021-10-26
SHOT,3,41,1104,534,08:48:20,2021-10-26
SHOT,3,41,1104,534,08:48:36,2021-10-26
SHOT,3,41,1104,534,08:48:39,2021-10-26
SHOT,3,41,1104,534,08:48:44,2021-10-26
SHOT,3,41,1104,534,08:48:49,2021-10-26
SHOT,3,41,1104,534,08:48:53,2021-10-26
SHOT,3,41,1104,534,08:48:57,2021-10-26
SHOT,3,41,1104,534,08:49:01,2021-10-26
SHOT,3,41,1104,534,08:49:06,2021-10-26
SHOT,3,41,1104,534,08:49:12,2021-10-26
SHOT,3,41,1104,534,08:49:16,2021-10-26
SHOT,3,41,1104,534,08:49:20,2021-10-26
SHOT,3,41,1104,534,08:49:24,2021-10-26
SHOT,3,41,1104,534,08:49:27,2021-10-26
SHOT,3,41,1104,534,08:49:34,2021-10-26
SHOT,3,41,1104,534,08:49:38,2021-10-26
SHOT,3,41,1104,534,08:49:52,2021-10-26
SHOT,3,41,1104,534,08:49:58,2021-10-26
SHOT,3,41,1104,534,08:50:02,2021-10-26
SHOT,3,41,1104,534,08:50:08,2021-10-26
SHOT,3,41,1104,534,08:50:19,2021-10-26
SHOT,3,41,1104,534,08:50:22,2021-10-26
SHOT,3,41,1104,534,08:50:27,2021-10-26
SHOT,3,41,1104,534,08:50:31,2021-10-26
SHOT,3,41,1104,534,08:50:35,2021-10-26
SHOT,3,41,1104,534,08:50:47,2021-10-26
SHOT,3,41,1104,534,08:50:53,2021-10-26
SHOT,3,41,1104,534,08:50:57,2021-10-26
SHOT,3,41,1104,534,08:51:02,2021-10-26
SHOT,3,41,1104,534,08:51:06,2021-10-26
SHOT,3,41,1104,534,08:51:11,2021-10-26
SHOT,3,41,1104,534,08:51:16,2021-10-26
SHOT,3,41,1104,534,08:51:20,2021-10-26
SHOT,3,41,1104,534,08:51:23,2021-10-26
SHOT,3,41,1104,534,08:51:30,2021-10-26
SHOT,3,41,1104,534,08:51:34,2021-10-26
SHOT,3,41,1104,534,08:51:38,2021-10-26
SHOT,3,41,1104,534,08:51:43,2021-10-26
SHOT,3,41,1104,534,08:51:46,2021-10-26
SHOT,3,41,1104,534,08:51:49,2021-10-26
SHOT,3,41,1104,534,08:51:53,2021-10-26
SHOT,3,41,1104,534,08:51:57,2021-10-26
SHOT,3,41,1104,534,08:52:00,2021-10-26
SHOT,3,41,1104,534,08:52:28,2021-10-26
SHOT,3,41,1104,534,08:52:33,2021-10-26
SHOT,3,41,1104,534,08:52:38,2021-10-26
SHOT,3,41,1104,534,08:52:43,2021-10-26
SHOT,3,41,1104,534,08:52:55,2021-10-26
SHOT,3,41,1104,534,08:53:03,2021-10-26
SHOT,3,41,1104,534,08:53:07,2021-10-26
SHOT,3,41,1104,534,08:53:10,2021-10-26
SHOT,3,41,1104,534,08:53:13,2021-10-26
SHOT,3,41,1104,534,08:53:16,2021-10-26
SHOT,3,41,1104,534,08:53:24,2021-10-26
SHOT,3,41,1104,534,08:53:27,2021-10-26
SHOT,3,41,1104,534,08:53:34,2021-10-26
SHOT,3,41,1104,534,08:53:37,2021-10-26
SHOT,3,41,1104,534,08:53:42,2021-10-26
SHOT,3,41,1104,534,08:53:50,2021-10-26
SHOT,3,41,1104,534,08:53:56,2021-10-26
SHOT,3,41,1104,534,08:54:01,2021-10-26
SHOT,3,41,1104,534,08:54:06,2021-10-26
SHOT,3,41,1104,534,08:54:09,2021-10-26
SHOT,3,41,1104,534,08:54:12,2021-10-26
SHOT,3,41,1104,534,08:54:21,2021-10-26
SHOT,3,41,1104,534,08:54:25,2021-10-26
SHOT,3,41,1104,534,08:54:31,2021-10-26
SHOT,3,41,1104,534,08:54:35,2021-10-26
SHOT,3,41,1104,534,08:54:41,2021-10-26
SHOT,3,41,1104,534,08:54:47,2021-10-26
SHOT,3,41,1104,534,08:54:51,2021-10-26
SHOT,3,41,1104,534,08:54:54,2021-10-26
SHOT,3,41,1104,534,08:55:03,2021-10-26
SHOT,3,41,1104,534,08:55:16,2021-10-26
SHOT,3,41,1104,534,08:55:20,2021-10-26
SHOT,3,41,1104,534,08:55:24,2021-10-26
SHOT,3,41,1104,534,08:55:28,2021-10-26
SHOT,3,41,1104,534,08:55:32,2021-10-26
SHOT,3,41,1104,534,08:55:36,2021-10-26
SHOT,3,41,1104,534,08:55:45,2021-10-26
SHOT,3,41,1104,534,08:55:52,2021-10-26
SHOT,3,41,1104,534,08:55:57,2021-10-26
SHOT,3,41,1104,534,08:56:02,2021-10-26
SHOT,3,41,1104,534,08:56:06,2021-10-26
SHOT,3,41,1104,534,08:56:10,2021-10-26
