Type,pi,Machine,Part,Card_ID,User_ID,Time,Date
LOG_ON,counter01,102,4002345A,783719607216,Test2,10:33:48,2021-03-03
SHOT,counter01,102,4002345A,783719607216,Test2,10:33:51,2021-03-03
LOG_OFF,counter01,102,4002345A,783719607216,Test2,10:34:02,2021-03-03
