Type,pi,Machine,Part,User_ID,Time,Date
LOG_ON,pi03,41,12345,396,06:50:59,2021-07-02
SHOT,pi03,41,12345,396,06:51:02,2021-07-02
SHOT,pi03,41,12345,396,06:51:16,2021-07-02
SHOT,pi03,41,12345,396,06:51:21,2021-07-02
SHOT,pi03,41,12345,396,06:51:33,2021-07-02
SHOT,pi03,41,12345,396,06:51:38,2021-07-02
LOG_OFF,pi03,41,12345,396,06:52:19,2021-07-02
LOG_ON,pi03,41,12345,418,06:55:52,2021-07-02
SHOT,pi03,41,12345,418,06:56:03,2021-07-02
SHOT,pi03,41,12345,418,06:56:07,2021-07-02
SHOT,pi03,41,12345,418,06:56:20,2021-07-02
SHOT,pi03,41,12345,418,06:56:23,2021-07-02
SHOT,pi03,41,12345,418,06:56:26,2021-07-02
SHOT,pi03,41,12345,418,06:56:29,2021-07-02
SHOT,pi03,41,12345,418,06:56:33,2021-07-02
SHOT,pi03,41,12345,418,06:56:35,2021-07-02
SHOT,pi03,41,12345,418,06:56:38,2021-07-02
SHOT,pi03,41,12345,418,06:56:42,2021-07-02
SHOT,pi03,41,12345,418,06:56:44,2021-07-02
SHOT,pi03,41,12345,418,06:56:47,2021-07-02
SHOT,pi03,41,12345,418,06:56:50,2021-07-02
SHOT,pi03,41,12345,418,06:56:59,2021-07-02
SHOT,pi03,41,12345,418,06:57:02,2021-07-02
SHOT,pi03,41,12345,418,06:57:05,2021-07-02
SHOT,pi03,41,12345,418,06:57:07,2021-07-02
SHOT,pi03,41,12345,418,06:57:11,2021-07-02
SHOT,pi03,41,12345,418,06:57:14,2021-07-02
SHOT,pi03,41,12345,418,06:57:17,2021-07-02
SHOT,pi03,41,12345,418,06:57:20,2021-07-02
SHOT,pi03,41,12345,418,06:57:23,2021-07-02
SHOT,pi03,41,12345,418,06:57:26,2021-07-02
SHOT,pi03,41,12345,418,06:57:29,2021-07-02
SHOT,pi03,41,12345,418,06:57:32,2021-07-02
SHOT,pi03,41,12345,418,06:57:35,2021-07-02
SHOT,pi03,41,12345,418,06:57:38,2021-07-02
SHOT,pi03,41,12345,418,06:57:41,2021-07-02
SHOT,pi03,41,12345,418,06:57:44,2021-07-02
SHOT,pi03,41,12345,418,06:57:47,2021-07-02
SHOT,pi03,41,12345,418,06:58:23,2021-07-02
