Type,pi,Machine,Part,User_ID,Time,Date
LOG_ON,pi02,Manual,70006-01-phgX4,557,08:07:37,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:12:37,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:14:46,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:14:47,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:17:42,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:18:31,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:19:23,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:21:59,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:22:51,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:24:00,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:26:47,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:29:10,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:30:03,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:34:32,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:35:25,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:36:21,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:39:51,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:40:42,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:42:11,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:55:34,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:56:29,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,08:57:18,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:01:29,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:02:31,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:05:35,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:09:27,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:10:19,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:11:55,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:16:00,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:17:00,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:17:56,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:20:59,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:21:55,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:22:56,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:31:22,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:32:22,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:33:14,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:36:05,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:37:00,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,557,09:40:06,2021-06-16
LOG_OFF,pi02,Manual,70006-01-phgX4,557,09:52:45,2021-06-16
LOG_ON,pi02,Manual,70006-01-phgX4,,10:04:56,2021-06-16
LOG_OFF,pi02,Manual,70006-01-phgX4,,10:05:06,2021-06-16
LOG_ON,pi02,Manual,70006-01-phgX4,494,10:05:07,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:06:48,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:08:05,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:09:49,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:11:10,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:12:31,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:13:56,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:15:12,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:16:33,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:18:14,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:19:39,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:20:40,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:22:31,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:23:36,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:25:36,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:27:24,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:28:51,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:32:27,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:35:04,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:37:57,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:40:09,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:42:23,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:45:18,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:46:38,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:48:59,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:50:53,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:53:12,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:55:01,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:57:48,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,10:58:59,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,11:00:22,2021-06-16
LOG_OFF,pi02,Manual,70006-01-phgX4,494,11:01:12,2021-06-16
LOG_ON,pi02,Manual,70006-01-phgX4,494,11:45:00,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,11:46:59,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,11:48:17,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,11:49:33,2021-06-16
SHOT,pi02,Manual,70006-01-phgX4,494,11:50:47,2021-06-16
