Type,pi,Machine,Part,Card_ID,User_ID,Time,Date
SHOT,counter01,102,4002345A,294138555920,Test3,10:44:52,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:44:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:44:58,2021-03-12
LOG_OFF,counter01,102,4002345A,294138555920,Test3,10:45:02,2021-03-12
LOG_ON,counter01,102,4002345A,294138555920,Test3,10:45:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:20,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:27,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:30,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:33,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:36,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:49,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:52,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:45:58,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:01,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:10,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:13,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:20,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:27,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:32,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:44,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:47,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:54,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:46:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:01,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:04,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:07,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:10,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:14,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:18,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:31,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:34,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:40,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:43,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:47:46,2021-03-12
LOG_OFF,counter01,102,4002345A,294138555920,Test3,10:47:50,2021-03-12
LOG_ON,counter01,102,4002345A,294138555920,Test3,10:48:02,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:48:03,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:48:06,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:48:09,2021-03-12
LOG_OFF,counter01,102,4002345A,294138555920,Test3,10:48:43,2021-03-12
LOG_ON,counter01,102,4002345A,294138555920,Test3,10:48:59,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:11,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:15,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:18,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:31,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:34,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:40,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:43,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:49:46,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:06,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:09,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:13,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:16,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:19,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:22,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:32,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:35,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:38,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:41,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:50:59,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:02,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:05,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:08,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:12,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:15,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:18,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:27,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:30,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:34,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:40,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:43,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:46,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:53,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:56,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:51:59,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:06,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:09,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:15,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:18,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:22,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:31,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:35,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:38,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:41,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:44,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:47,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:54,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:52:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:00,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:03,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:07,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:10,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:13,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:16,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:19,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:23,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:26,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:29,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:33,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:36,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:39,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:53:58,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:01,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:04,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:08,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:12,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:15,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:18,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:27,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:30,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:34,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:40,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:43,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:47,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:54:50,2021-03-12
LOG_OFF,counter01,102,4002345A,294138555920,Test3,10:54:54,2021-03-12
LOG_ON,counter01,102,4002345A,294138555920,Test3,10:55:08,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:08,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:11,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:15,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:18,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:27,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:30,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:33,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:41,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:44,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:47,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:54,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:55:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:01,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:04,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:08,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:11,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:14,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:27,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:30,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:34,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:41,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:45,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:48,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:51,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:56:58,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:01,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:04,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:07,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:11,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:22,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:39,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:53,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:57:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:58:00,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:58:03,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:58:06,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,10:58:09,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:31:29,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:31:40,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:31:45,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:31:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:31:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:31:59,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:05,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:09,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:15,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:20,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:32,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:36,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:32:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:05,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:09,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:16,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:20,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:29,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:41,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:45,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:48,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:52,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:33:56,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:00,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:03,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:08,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:12,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:29,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:34,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:38,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:42,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:45,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:49,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:54,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:34:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:00,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:04,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:32,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:36,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:44,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:48,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:52,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:55,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:35:59,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:02,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:07,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:11,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:19,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:29,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:33,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:37,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:41,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:45,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:49,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:36:53,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:37:51,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:37:54,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:37:58,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:03,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:06,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:11,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:14,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:25,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:28,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:38:31,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:14,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:21,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:33,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:36,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:40,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:43,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:47,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:50,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:53,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:39:57,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:01,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:06,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:10,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:13,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:17,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:20,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:24,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:40:39,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:41:10,2021-03-12
SHOT,counter01,102,4002345A,294138555920,Test3,11:41:14,2021-03-12
