Type,pi,Machine,Part,User_ID,Time,Date
LOG_ON,3,41,36650,539,11:07:05,2021-09-17
SHOT,3,41,36650,539,11:08:08,2021-09-17
SHOT,3,41,36650,539,11:08:17,2021-09-17
SHOT,3,41,36650,539,11:08:22,2021-09-17
SHOT,3,41,36650,539,11:08:27,2021-09-17
SHOT,3,41,36650,539,11:08:31,2021-09-17
SHOT,3,41,36650,539,11:08:36,2021-09-17
SHOT,3,41,36650,539,11:08:40,2021-09-17
SHOT,3,41,36650,539,11:08:44,2021-09-17
SHOT,3,41,36650,539,11:08:50,2021-09-17
SHOT,3,41,36650,539,11:09:09,2021-09-17
SHOT,3,41,36650,539,11:09:14,2021-09-17
SHOT,3,41,36650,539,11:09:19,2021-09-17
SHOT,3,41,36650,539,11:09:24,2021-09-17
SHOT,3,41,36650,539,11:09:29,2021-09-17
SHOT,3,41,36650,539,11:09:33,2021-09-17
SHOT,3,41,36650,539,11:09:38,2021-09-17
SHOT,3,41,36650,539,11:09:43,2021-09-17
SHOT,3,41,36650,539,11:09:47,2021-09-17
SHOT,3,41,36650,539,11:09:52,2021-09-17
SHOT,3,41,36650,539,11:09:56,2021-09-17
SHOT,3,41,36650,539,11:10:01,2021-09-17
SHOT,3,41,36650,539,11:10:05,2021-09-17
SHOT,3,41,36650,539,11:10:09,2021-09-17
SHOT,3,41,36650,539,11:10:13,2021-09-17
SHOT,3,41,36650,539,11:10:17,2021-09-17
SHOT,3,41,36650,539,11:10:22,2021-09-17
SHOT,3,41,36650,539,11:10:32,2021-09-17
SHOT,3,41,36650,539,11:10:36,2021-09-17
SHOT,3,41,36650,539,11:10:40,2021-09-17
SHOT,3,41,36650,539,11:10:46,2021-09-17
SHOT,3,41,36650,539,11:10:50,2021-09-17
SHOT,3,41,36650,539,11:10:55,2021-09-17
SHOT,3,41,36650,539,11:11:00,2021-09-17
SHOT,3,41,36650,539,11:11:05,2021-09-17
SHOT,3,41,36650,539,11:11:08,2021-09-17
SHOT,3,41,36650,539,11:11:12,2021-09-17
SHOT,3,41,36650,539,11:11:17,2021-09-17
SHOT,3,41,36650,539,11:11:21,2021-09-17
SHOT,3,41,36650,539,11:11:25,2021-09-17
SHOT,3,41,36650,539,11:11:29,2021-09-17
SHOT,3,41,36650,539,11:11:33,2021-09-17
SHOT,3,41,36650,539,11:11:38,2021-09-17
SHOT,3,41,36650,539,11:11:44,2021-09-17
SHOT,3,41,36650,539,11:11:48,2021-09-17
SHOT,3,41,36650,539,11:11:56,2021-09-17
SHOT,3,41,36650,539,11:12:01,2021-09-17
SHOT,3,41,36650,539,11:12:14,2021-09-17
SHOT,3,41,36650,539,11:12:19,2021-09-17
SHOT,3,41,36650,539,11:12:25,2021-09-17
SHOT,3,41,36650,539,11:12:30,2021-09-17
SHOT,3,41,36650,539,11:12:35,2021-09-17
SHOT,3,41,36650,539,11:12:39,2021-09-17
SHOT,3,41,36650,539,11:12:45,2021-09-17
SHOT,3,41,36650,539,11:12:50,2021-09-17
SHOT,3,41,36650,539,11:12:55,2021-09-17
SHOT,3,41,36650,539,11:13:00,2021-09-17
SHOT,3,41,36650,539,11:13:05,2021-09-17
SHOT,3,41,36650,539,11:13:10,2021-09-17
SHOT,3,41,36650,539,11:13:15,2021-09-17
SHOT,3,41,36650,539,11:13:18,2021-09-17
SHOT,3,41,36650,539,11:13:23,2021-09-17
SHOT,3,41,36650,539,11:13:34,2021-09-17
SHOT,3,41,36650,539,11:13:39,2021-09-17
SHOT,3,41,36650,539,11:13:45,2021-09-17
SHOT,3,41,36650,539,11:13:50,2021-09-17
SHOT,3,41,36650,539,11:13:54,2021-09-17
SHOT,3,41,36650,539,11:13:57,2021-09-17
SHOT,3,41,36650,539,11:14:01,2021-09-17
SHOT,3,41,36650,539,11:14:08,2021-09-17
SHOT,3,41,36650,539,11:14:12,2021-09-17
SHOT,3,41,36650,539,11:14:17,2021-09-17
SHOT,3,41,36650,539,11:14:22,2021-09-17
SHOT,3,41,36650,539,11:14:28,2021-09-17
SHOT,3,41,36650,539,11:14:32,2021-09-17
SHOT,3,41,36650,539,11:14:36,2021-09-17
SHOT,3,41,36650,539,11:14:42,2021-09-17
SHOT,3,41,36650,539,11:14:47,2021-09-17
SHOT,3,41,36650,539,11:14:51,2021-09-17
SHOT,3,41,36650,539,11:14:59,2021-09-17
SHOT,3,41,36650,539,11:15:05,2021-09-17
SHOT,3,41,36650,539,11:15:12,2021-09-17
SHOT,3,41,36650,539,11:15:16,2021-09-17
SHOT,3,41,36650,539,11:15:21,2021-09-17
SHOT,3,41,36650,539,11:15:27,2021-09-17
SHOT,3,41,36650,539,11:15:31,2021-09-17
SHOT,3,41,36650,539,11:15:38,2021-09-17
SHOT,3,41,36650,539,11:15:42,2021-09-17
SHOT,3,41,36650,539,11:15:49,2021-09-17
SHOT,3,41,36650,539,11:15:58,2021-09-17
SHOT,3,41,36650,539,11:16:02,2021-09-17
SHOT,3,41,36650,539,11:16:07,2021-09-17
SHOT,3,41,36650,539,11:16:15,2021-09-17
SHOT,3,41,36650,539,11:16:24,2021-09-17
SHOT,3,41,36650,539,11:16:28,2021-09-17
SHOT,3,41,36650,539,11:16:32,2021-09-17
SHOT,3,41,36650,539,11:16:36,2021-09-17
SHOT,3,41,36650,539,11:16:40,2021-09-17
SHOT,3,41,36650,539,11:16:45,2021-09-17
SHOT,3,41,36650,539,11:16:50,2021-09-17
SHOT,3,41,36650,539,11:16:54,2021-09-17
SHOT,3,41,36650,539,11:17:03,2021-09-17
SHOT,3,41,36650,539,11:17:07,2021-09-17
SHOT,3,41,36650,539,11:17:11,2021-09-17
SHOT,3,41,36650,539,11:17:15,2021-09-17
SHOT,3,41,36650,539,11:17:18,2021-09-17
SHOT,3,41,36650,539,11:17:24,2021-09-17
SHOT,3,41,36650,539,11:17:30,2021-09-17
SHOT,3,41,36650,539,11:17:34,2021-09-17
SHOT,3,41,36650,539,11:17:38,2021-09-17
SHOT,3,41,36650,539,11:17:41,2021-09-17
SHOT,3,41,36650,539,11:17:45,2021-09-17
SHOT,3,41,36650,539,11:17:49,2021-09-17
SHOT,3,41,36650,539,11:17:53,2021-09-17
SHOT,3,41,36650,539,11:17:57,2021-09-17
