Type,pi,Machine,Part,User_ID,Time,Date
LOG_ON,pi02,Manual,70006-01-phgX4,465,07:26:44,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:30:06,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:32:27,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:34:14,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:36:04,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:37:40,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:39:49,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:41:31,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:43:30,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:45:16,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:47:46,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:49:47,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:51:17,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:53:05,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:55:36,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:57:28,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,07:59:32,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:01:10,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:02:54,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:07:49,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:09:59,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:11:55,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:13:40,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:15:18,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:17:34,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:19:24,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:21:12,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:24:35,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:27:06,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:29:20,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:32:04,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:33:43,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:36:07,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:38:33,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:40:11,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:43:34,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:46:34,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:48:20,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:50:11,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:52:13,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:54:00,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:55:52,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:57:45,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,08:59:30,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:02:40,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:04:15,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:06:03,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:07:58,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:10:02,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:11:48,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:13:36,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:15:28,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:17:54,2021-06-15
LOG_OFF,pi02,Manual,70006-01-phgX4,465,09:18:15,2021-06-15
LOG_ON,pi02,Manual,70006-01-phgX4,465,09:21:19,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:23:07,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:24:56,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:26:44,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:28:19,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:29:59,2021-06-15
SHOT,pi02,Manual,70006-01-phgX4,465,09:31:47,2021-06-15
